,Marks,State,City,Center Code
2310924,287.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310925,305.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310926,373.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310927,148.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310928,389.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310929,82.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310930,157.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310931,264.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310932,156.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310933,440.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310934,260.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310935,305.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310936,35.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310937,230.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310938,379.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310939,281.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310940,158.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310941,90.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310942,195.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310943,85.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310944,108.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310945,422.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310946,85.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310947,70.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310948,272.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310949,147.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310950,598.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310951,299.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310952,186.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310953,106.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310954,129.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310955,489.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310956,327.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310957,471.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310958,231.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310959,136.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310960,575.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310961,67.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310962,469.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310963,130.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310964,120.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310965,58.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310966,132.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310967,522.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310968,199.0,OUTSIDE-INDIA,KUWAIT CITY,990101
2310969,572.0,OUTSIDE-INDIA,KUWAIT CITY,990101
